"CustomerID","CustomerEmail","CustomerPassword","CustomerFirstName","CustomerLastName","CustomerCity","CustomerState","CustomerZip","CustomerEmailVerified","CustomerRegistrationDate","CustomerPhone","CustomerDOB","CustomerCountry","CustomerAddress","CustomerAddress2","CustomerCurrentPoints","CustomerIP","Latitude","Longitude"
"653","Reube.KN5690@yahoo.com","x","Reuben","Knapp","Honolulu","Hawaii","96902","1","2015-08-24T11:20:17","(734) 630-2364","1946-02-22","United States","Germania","a","7365","106.109.80.104","21.32","-157.97"
"654","Ax.STE1684@gmail.com","x","Axel","Stewart","Irving","Texas","75069","1","2015-06-01T10:07:08","(706) 343-1899","1931-07-22","United States","Tilden","a","9106","13.84.108.37","32.98","-96.96"
"655","Efr.RICHM8317@hushmail.com","x","Efrain","Richmond","Fontana","California","92353","0","2016-09-16T05:22:25","(714) 435-6344","1985-09-28","United States","Richmond","a","3245","147.45.207.229","34.02","-117.49"
"656","Kately.HUF1155@gmail.com","x","Katelyn","Huff","Indianapolis","Indiana","46276","0","2015-04-20T11:19:02","(681) 519-8288","1953-02-12","United States","Congress","a","4684","94.48.232.81","39.88","-86.22"
"657","Ma.MIR7059@gmail.com","x","Marc","Miranda","Lansing","Michigan","48880","0","2016-08-23T11:41:20","(712) 965-0357","1953-09-17","United States","34th","a","2806","35.62.126.111","42.71","-84.57"
"658","Harl.ROY7071@mail2web.com","x","Harlow","Roy","Murfreesboro","Tennessee","37110","1","2015-03-01T11:30:09","(684) 699-0766","1927-03-29","United States","Tooker","a","6532","51.127.180.164","35.71","-86.31"
"659","Madely.FULT2360@gmail.com","x","Madelynn","Fulton","Raleigh","North Carolina","27023 ","0","2016-06-28T01:04:15","(307) 864-7446","1925-07-15","United States","Lsd Nb Stevenson Ob","a","235","64.170.47.199","35.86","-78.63"
"660","Jady.BULLOCK3974@live.com","x","Jadyn","Bullock","Baltimore","Maryland","21450","1","2016-07-30T07:20:05","(661) 179-5384","1993-08-14","United States","Fork Chicago River","a","454","80.208.182.237","39.39","-76.61"
"661","Le.CR2305@gmail.com","x","Leah","Craft","Wichita","Kansas","67322","0","2015-10-23T08:50:48","(954) 366-9396","1956-01-23","United States","66th","a","8893","133.101.181.12","37.78","-97.4"
"662","Dako.HARVEY4992@gmail.com","x","Dakota","Harvey","Topeka","Kansas","66601","0","2015-01-19T12:43:44","(684) 683-2090","1917-05-25","United States","Elliott","a","8100","68.116.255.213","39.12","-95.67"
"663","Al.ADA8073@gmail.com","x","Aleah","Adams","Sterling Heights","Michigan","48310","1","2015-02-03T04:01:55","(925) 255-1856","1957-10-10","United States","Opal","a","2342","163.244.178.218","42.68","-83.2"
"664","Meredit.RO2279@yahoo.com","x","Meredith","Rojas","Winston-salem","North Carolina","27195","1","2016-05-26T03:12:30","(325) 987-4459","1931-04-09","United States","Lynn White","a","7749","132.124.6.13","36.15","-80.21"
"665","Skyla.CONRA8505@mail2web.com","x","Skyla","Conrad","Augusta","Georgia","30948","0","2015-07-21T05:46:50","(720) 726-2278","1972-01-03","United States","Lithuanian Plaza","a","2554","190.105.72.220","33.49","-82.1"
"666","Audriana.HEA1822@mail2web.com","x","Audriana","Heath","Arlington","Texas","76663","0","2016-06-25T11:59:56","(857) 808-4417","1953-04-27","United States","Browning","a","414","164.5.64.162","32.83","-97.2"
"667","Lina.TUCK9579@yahoo.com","x","Lina","Tucker","Kansas City","Missouri","66904","1","2015-04-18T06:51:33","(912) 382-9551","1907-10-21","United States","Newark","a","7204","118.182.246.144","39.03","-94.52"
"668","Kate.FR9981@hushmail.com","x","Katelynn","Frank","New York","New York","10342","1","2016-06-05T01:08:14","(414) 987-6179","1933-04-07","United States","Steuben","a","4430","137.63.90.75","40.77","-74.04"
"669","Kenzie.CHASE1123@mail2web.com","x","Kenzie","Chase","Mobile","Alabama","36654","1","2016-08-11T04:51:11","(239) 742-4461","1972-09-13","United States","Dan Ryan Eisenhower","a","467","60.253.90.84","30.8","-88.13"
"670","Brea.WILKERSON8266@yahoo.com","x","Breanna","Wilkerson","Garland","Texas","75077","0","2015-08-20T03:55:15","(435) 533-0550","1948-01-31","United States","Loris","a","4185","104.184.156.93","32.99","-96.76"
"671","Fisher.AV5861@hushmail.com","x","Fisher","Avila","Jackson","Mississippi","49279","0","2015-03-27T07:00:19","(308) 650-1276","1999-09-30","United States","Museum Campus","a","4224","223.25.136.194","42.27","-84.55"
"672","Danie.MCCARTY8942@yahoo.com","x","Daniela","Mccarty","Glendale","Arizona","85023","0","2015-04-01T01:25:24","(951) 344-6095","1905-01-04","United States","Grand","a","1160","27.241.50.35","33.54","-112.11"
"673","Brec.COOK5373@yahoo.com","x","Brecken","Cook","Joliet","Illinois","60433","1","2016-05-03T12:01:02","(617) 994-8509","1933-01-16","United States","Harding","a","9108","155.42.68.93","41.57","-88.06"
"674","Matt.HOU3109@gmail.com","x","Mattie","Houston","North Las Vegas","Nevada","89335 ","1","2016-04-23T09:20:01","(812) 243-9921","1994-12-08","United States","Lexington","a","7951","139.215.35.19","36.12","-115.13"
"675","Rode.MORROW1534@hushmail.com","x","Roderick","Morrow","Sacramento","California","95115","0","2015-11-04T04:31:45","(610) 234-0360","1999-09-18","United States","Nagle","a","7283","103.168.246.254","38.67","-121.4"
"676","Quinte.WIL1114@hushmail.com","x","Quinten","William","Durham","North Carolina","27054 ","0","2016-08-21T10:52:51","(480) 498-1597","1964-04-22","United States","Stewart","a","8420","53.130.85.76","35.97","-78.86"
"677","Salvado.CALDERON5886@live.com","x","Salvador","Calderon","Clarksville","Tennessee","37012","0","2015-08-28T05:04:42","(303) 401-6409","1971-10-03","United States","Markham","a","1388","199.13.110.120","36.66","-87.44"
"678","Scarle.BAR6645@live.com","x","Scarlett","Barrett","Lakewood","Colorado","80231","1","2015-09-05T09:23:24","(325) 218-0266","1907-09-24","United States","Caton","a","9652","170.62.116.112","39.61","-105.18"
"679","Ai.THOMPSON7630@yahoo.com","x","Aidyn","Thompson","Hialeah","Florida","33063","0","2016-04-04T02:21:17","(309) 831-4397","1934-09-08","United States","97th","a","6552","117.111.69.98","25.95","-80.23"
"680","Jaylon.MASSEY7454@gmail.com","x","Jaylon","Massey","Huntsville","Alabama","35876","1","2016-01-28T12:49:06","(947) 526-7066","1964-11-30","United States","Besly","a","3884","135.2.113.252","34.7","-86.5"
"681","La.WE9929@hushmail.com","x","Laney","Weeks","Peoria","Arizona","85326","0","2016-07-04T04:36:57","(217) 367-8577","1940-09-26","United States","Nickerson","a","4893","72.229.228.4","40.66","-89.44"
"682","Sant.NORMA2507@yahoo.com","x","Santiago","Norman","Bakersfield","California","93011","0","2016-08-11T02:29:10","(662) 562-7758","1919-02-20","United States","Fuller","a","1052","46.19.40.21","35.49","-119.17"
"683","Ezra.CRO5770@hushmail.com","x","Ezra","Cross","Bridgeport","Connecticut","06699","1","2015-10-11T12:32:56","(951) 680-6506","1972-05-04","United States","Picardy","a","4418","59.220.92.127","41.19","-73.04"
"684","Lan.STEI7373@hushmail.com","x","Lana","Stein","Winston-salem","North Carolina","27163","0","2016-04-07T07:23:19","(631) 868-8288","1902-02-03","United States","Crowell","a","5145","97.41.188.160","36.03","-80.36"
"685","Merc.STEVENSO9593@yahoo.com","x","Mercedes","Stevenson","Rochester","New York","14675","1","2015-06-14T12:20:28","(718) 554-1831","1932-06-01","United States","Kinzie","a","6735","130.144.228.13","43.21","-77.6"
"686","Marc.MCG5698@hushmail.com","x","Marcus","Mcgee","Scottsdale","Arizona","85058","0","2015-02-21T12:13:00","(479) 550-7294","1957-06-18","United States","Estes","a","13","178.238.182.123","33.5","-111.91"
"687","Mo.KEM8575@yahoo.com","x","Molly","Kemp","Lexington","Kentucky","405402","1","2015-11-27T02:50:20","(812) 462-0581","1902-04-02","United States","Music Court","a","498","7.147.184.54","38.11","-84.57"
"688","Joan.HOD6055@hushmail.com","x","Joanna","Hodges","Tampa","Florida","33047","1","2015-10-21T06:27:18","(706) 576-5964","1999-11-17","United States","Caldwell","a","2793","29.249.29.56","27.95","-82.5"
"689","Lailah.WATKINS1057@hushmail.com","x","Lailah","Watkins","Henderson","Nevada","89037","1","2015-03-03T11:33:59","(586) 533-8240","1994-12-01","United States","Grace","a","9990","49.40.3.151","36.09","-114.94"
"690","Kassan.SCHMI6115@mail2web.com","x","Kassandra","Schmidt","Jackson","Mississippi","49298","0","2015-05-07T04:30:51","(360) 221-9539","1912-07-23","United States","Fielding","a","5629","136.202.158.241","42.26","-84.52"
"691","Juan.ROSALES3118@live.com","x","Juan","Rosales","Denver","Colorado","80141","1","2015-08-02T07:55:46","(650) 602-6325","1902-11-05","United States","Adams","a","763","133.123.38.33","39.75","-104.1"
"692","Georgia.BOO7994@yahoo.com","x","Georgia","Booth","Kent","Washington","98000","0","2016-08-02T03:03:17","(219) 360-2684","1929-08-26","United States","Schiller","a","8839","146.74.18.106","47.41","-122.21"
"693","Delan.OSBOR3311@live.com","x","Delaney","Osborn","Tacoma","Washington","98029","1","2016-03-07T07:48:28","(516) 851-4853","1920-01-15","United States","Paris","a","6750","98.196.189.7","47.32","-122.43"
"694","Jaide.BENSO6204@hushmail.com","x","Jaiden","Benson","Long Beach","California","90786 ","1","2016-09-10T01:25:38","(617) 450-9221","1969-06-12","United States","Ford","a","1197","207.223.174.94","33.75","-118.25"
"695","Jovan.CLIN6659@live.com","x","Jovanni","Cline","Bakersfield","California","93592","0","2015-11-17T12:26:20","(336) 282-0259","1948-01-04","United States","Ardmore","a","5759","95.58.203.154","35.36","-119.05"
"696","Sidney.WATKI6968@yahoo.com","x","Sidney","Watkins","Mesa","Arizona","85521","0","2016-05-25T09:04:39","(504) 970-1180","1906-11-20","United States","Stockton","a","5496","1.68.221.160","33.54","-111.77"
"697","Cami.SWAN3780@hushmail.com","x","Camila","Swanson","Charlotte","North Carolina","28626","0","2015-11-16T06:22:40","(773) 527-6612","1954-08-08","United States","Kennedy Harlem Av","a","2770","176.113.132.73","35.23","-80.81"
"698","Anas.LIN2812@hushmail.com","x","Anastasia","Lindsay","Akron","Ohio","44394","0","2016-08-31T02:18:56","(804) 464-2905","1984-08-15","United States","Avenue L","a","52","118.46.153.97","41.02","-81.59"
"699","Sau.SCHN5570@live.com","x","Saul","Schneider","Tucson","Arizona","85714","0","2015-04-29T03:48:18","(352) 362-4155","1958-12-14","United States","Loris","a","2936","189.91.107.200","32.24","-110.86"
"700","Mauri.SCHW3785@hushmail.com","x","Mauricio","Schwartz","Fontana","California","92300","1","2015-07-22T01:37:03","(281) 520-3579","1922-07-25","United States","Belmont Harbor","a","9313","74.148.172.242","34.01","-117.56"
"701","Kinsey.AYA6208@gmail.com","x","Kinsey","Ayala","Arlington","Texas","76631","1","2015-01-12T06:28:42","(304) 401-8544","1996-09-18","United States","Dan Ryan Ob Stevenson Ob","a","8720","62.110.37.102","32.82","-97.22"
"702","Ry.LYO6415@yahoo.com","x","Ryan","Lyons","Allentown","Pennsylvania","18117","1","2016-05-14T05:53:41","(779) 554-0458","1956-11-15","United States","Oakdale","a","9247","144.233.190.198","40.73","-75.47"
"703","Maya.MCGEE5943@gmail.com","x","Maya","Mcgee","Ann Arbor","Michigan","48163","1","2015-10-24T11:03:26","(928) 244-0267","1903-02-09","United States","Kostner","a","8067","52.175.151.62","42.11","-83.79"
"704","Pa.RIO1693@mail2web.com","x","Paul","Rios","Greensboro","North Carolina","27417","1","2015-02-27T05:01:59","(401) 398-9289","1911-02-15","United States","Dan Ryan 18th St","a","5654","35.176.162.174","36.07","-79.87"
"705","Tatum.SCO5467@yahoo.com","x","Tatum","Scott","Mesa","Arizona","85001","1","2015-01-06T06:41:19","(908) 692-4565","1931-01-16","United States","Wacker Sub","a","3034","50.179.14.13","33.53","-111.89"
"706","Angel.HOLC2772@gmail.com","x","Angelo","Holcomb","Corpus Christi","Texas","78753","1","2015-04-12T09:31:59","(424) 674-0208","1931-03-09","United States","Lakeview","a","6087","94.193.53.150","-4.36","-97.36"
"707","Jam.SI5878@gmail.com","x","Jamir","Simon","Cary","North Carolina","27512","0","2016-07-03T04:59:07","(681) 165-5300","1943-05-02","United States","Winona","a","783","202.226.195.102","35.83","-78.63"
"708","Morga.BECK6769@live.com","x","Morgan","Becker","Rockford","Illinois","61192","0","2015-10-10T07:10:36","(269) 975-7830","1932-02-01","United States","Sanitary Ship Canal","a","8533","174.144.85.176","42.12","-89.01"
"709","Rihann.SCHULT5651@yahoo.com","x","Rihanna","Schultz","Overland Park","Kansas","66228","1","2016-02-09T05:12:47","(484) 385-9801","1934-05-11","United States","Miltimore","a","1366","72.49.39.151","38.98","-94.78"
"710","Amar.HORTON4125@yahoo.com","x","Amare","Horton","Columbia","South Carolina","29013","0","2015-11-04T05:08:58","(936) 522-7743","1905-08-16","United States","Manor","a","2517","15.22.122.76","34.06","-81.03"
"711","Brett.MACIA2366@yahoo.com","x","Brett","Macias","Oxnard","California","93002","1","2015-10-15T11:07:11","(940) 673-9394","1989-11-21","United States","Cottage","a","9197","36.187.235.41","34.11","-119.27"
"712","Mil.MCK7013@live.com","x","Miles","Mckay","Sioux Falls","South Dakota","57049","1","2015-01-05T01:43:50","(859) 530-8027","1940-06-27","United States","Independence","a","803","218.178.130.144","43.42","-96.61"
"713","Joshu.JOHNST5517@hushmail.com","x","Joshua","Johnston","Grand Rapids","Michigan","49527","0","2016-07-02T03:19:44","(808) 227-1941","1996-05-18","United States","Arbour","a","7643","14.159.206.59","42.98","-85.67"
"714","Josep.HAYNE9677@yahoo.com","x","Josephine","Haynes","Hialeah","Florida","33075","0","2016-03-13T08:12:17","(708) 426-4499","1966-09-21","United States","Westshore","a","2352","177.253.111.248","25.95","-80.28"
"715","Allis.MOR2321@mail2web.com","x","Allison","Morin","Lakewood","Colorado","80283","1","2015-01-30T08:47:55","(601) 854-5363","1934-05-14","United States","Ewing","a","8635","209.227.239.6","39.7","-105.02"
"716","Ale.BOYL6287@yahoo.com","x","Aleigha","Boyle","Grand Rapids","Michigan","49546","1","2016-01-02T03:18:43","(386) 966-9941","1909-12-06","United States","Doty","a","9690","184.226.117.238","42.99","-85.78"
"717","Rem.C4488@gmail.com","x","Remy","Cox","Rochester","New York","14600","0","2015-03-19T07:33:03","(682) 888-0188","1904-03-13","United States","Nelson","a","1723","120.22.6.87","43.2","-77.69"
"718","Drav.DOWN1159@mail2web.com","x","Draven","Downs","Hampton","Virginia","23637","1","2016-09-17T12:55:55","(608) 474-3944","1946-08-08","United States","Yale","a","6371","85.48.152.59","37.05","-76.34"
"719","Bryson.CHRISTE8487@hushmail.com","x","Bryson","Christensen","Garland","Texas","75488","0","2015-12-08T11:07:09","(972) 835-0602","1961-03-02","United States","Little Calumet River","a","9475","85.8.94.93","32.97","-96.77"
"720","Jessi.C4959@live.com","x","Jessie","Cox","Thornton","Colorado","80236","0","2015-04-10T08:34:38","(920) 408-9831","1962-04-26","United States","Orange","a","2682","142.12.193.73","40.04","-105.08"
"721","Lucian.CHAPMAN4621@gmail.com","x","Luciano","Chapman","Birmingham","Alabama","35059","0","2015-03-31T07:55:02","(570) 438-2618","1969-11-26","United States","Van Schaik","a","8653","91.171.13.152","33.69","-86.96"
"722","Br.MAR6729@live.com","x","Bruce","Marsh","West Valley City","Utah","84017","0","2016-06-07T05:40:30","(941) 239-9319","1955-10-27","United States","Buena","a","256","201.113.62.39","40.69","-112.13"
"723","Ta.WE2353@gmail.com","x","Tamia","Weiss","Jacksonville","Florida","32686","1","2016-04-30T02:11:37","(402) 619-2096","1930-10-27","United States","Columbus Ramp","a","9069","143.106.20.8","30.39","-81.6"
"724","Ed.LINDSEY1485@live.com","x","Edgar","Lindsey","San Bernardino","California","92386","0","2015-10-17T03:30:08","(347) 870-3981","1963-12-25","United States","Wilcox","a","8771","124.99.70.196","34.18","-117.36"
"725","Charlott.ANDRE5410@gmail.com","x","Charlotte","Andrews","Las Vegas","Nevada","89156","1","2016-09-02T04:04:00","(574) 484-9990","1911-07-05","United States","Baltimore","a","4529","3.5.127.184","36.28","-115.16"
"726","Gil.GUE2254@hushmail.com","x","Gilbert","Guerra","Atlanta","Georgia","30846","0","2015-03-05T05:27:58","(352) 580-0451","1963-07-24","United States","108th","a","380","175.22.212.245","33.84","-84.48"
"727","Moises.RODRIGU2506@hushmail.com","x","Moises","Rodriguez","Augusta","Georgia","30933","1","2015-03-07T09:52:35","(970) 158-9572","1923-01-25","United States","Henke","a","2792","153.7.243.94","33.41","-82.13"
"728","Kenn.SIMP8051@mail2web.com","x","Kennedi","Simpson","Jersey City","New Jersey","07311","1","2015-02-06T12:56:55","(754) 174-7725","1984-05-17","United States","Pollock","a","47","53.139.115.199","40.85","-74.13"
"729","Ta.MORA1007@hushmail.com","x","Taryn","Moran","Raleigh","North Carolina","27282 ","1","2016-06-29T09:15:37","(574) 292-6325","1978-12-06","United States","Hubbard","a","3954","51.32.174.124","35.85","-78.62"
"730","Cars.BROWN4051@live.com","x","Carson","Brown","Shreveport","Louisiana","71121","1","2015-07-23T10:08:22","(872) 933-0569","1927-07-20","United States","Central","a","2454","4.201.13.105","32.62","-93.82"
"731","Bre.GILL1538@yahoo.com","x","Brett","Gill","Plano","Texas","75418","0","2015-04-05T01:03:38","(559) 875-4605","1991-11-08","United States","56th","a","9167","79.27.175.125","33.04","-96.64"
"732","Rory.POTTS2809@mail2web.com","x","Rory","Potts","Omaha","Nebraska","68613 ","1","2016-05-16T12:12:15","(551) 934-2708","1903-05-24","United States","Blackhawk","a","8637","129.168.218.23","41.29","-95.98"
"733","Adam.WOO3750@yahoo.com","x","Adam","Wooten","Chandler","Arizona","85218","1","2015-07-23T11:17:43","(847) 566-0107","1942-04-27","United States","Dan Ryan Canalport Av","a","4106","27.169.155.107","33.36","-111.9"
"734","Laris.YORK2193@live.com","x","Larissa","York","Phoenix","Arizona","85533","1","2015-06-15T05:14:26","(939) 406-6375","1920-10-02","United States","Loyola","a","8018","85.177.176.165","33.47","-116.97"
"735","Ahm.PAT9520@hushmail.com","x","Ahmad","Pate","Lincoln","Nebraska","68317 ","1","2015-03-17T06:21:08","(412) 719-1665","1973-04-24","United States","Tahoma","a","4112","106.224.3.79","40.88","-96.6"
